Frame,Body Part,X,Y,UPDRS_gait
84,LShoulder,320,70,1
84,RHip,333,133,1
84,RKnee,333,187,1
84,RAnkle,347,328,1
84,LHip,320,133,1
84,LKnee,320,187,1
84,LAnkle,278,313,1
84,REye,361,46,1
84,REar,347,46,1
84,Background,612,7,1
85,Nose,361,54,1
85,Neck,333,70,1
85,RShoulder,320,70,1
85,RElbow,320,109,1
85,LShoulder,320,70,1
85,RHip,320,133,1
85,LAnkle,278,305,1
85,REye,361,46,1
85,REar,347,46,1
85,Background,612,7,1
86,Nose,361,54,1
86,Neck,333,70,1
86,RShoulder,320,70,1
86,RElbow,320,101,1
86,LShoulder,333,70,1
86,RHip,320,133,1
86,RAnkle,333,328,1
86,REye,361,46,1
86,REar,347,46,1
86,Background,612,7,1
87,Nose,361,54,1
87,Neck,320,70,1
87,RShoulder,320,70,1
87,RElbow,320,109,1
87,RWrist,347,148,1
87,LShoulder,333,70,1
87,RHip,320,140,1
87,RKnee,320,273,1
87,RAnkle,333,234,1
87,LHip,320,140,1
87,LKnee,320,273,1
87,LAnkle,292,305,1
87,REye,361,46,1
87,REar,347,46,1
87,Background,612,7,1
88,Nose,361,46,1
88,Neck,320,62,1
88,RShoulder,320,70,1
88,RElbow,320,101,1
88,LShoulder,333,62,1
88,RHip,320,125,1
88,RKnee,320,273,1
88,RAnkle,306,305,1
88,LHip,333,125,1
88,LKnee,320,273,1
88,LAnkle,306,305,1
88,REye,361,46,1
88,REar,347,39,1
88,Background,612,7,1
89,Nose,361,54,1
89,Neck,320,62,1
89,RShoulder,320,62,1
89,RElbow,320,93,1
89,LShoulder,333,62,1
89,RHip,320,117,1
89,RKnee,333,266,1
89,RAnkle,320,305,1
89,LHip,320,117,1
89,LKnee,320,266,1
89,LAnkle,306,305,1
89,REye,361,46,1
89,REar,333,39,1
89,Background,612,7,1
90,Nose,361,46,1
90,Neck,320,62,1
90,RShoulder,320,62,1
90,RElbow,320,93,1
90,LShoulder,320,62,1
90,RHip,320,125,1
90,RKnee,320,273,1
90,RAnkle,320,313,1
90,LHip,320,125,1
90,LKnee,320,266,1
90,LAnkle,320,313,1
90,REye,361,46,1
90,REar,347,39,1
90,Background,612,7,1
91,Nose,361,46,1
91,Neck,320,62,1
91,RShoulder,320,70,1
91,RElbow,306,101,1
91,LShoulder,320,62,1
91,RHip,320,180,1
91,RKnee,306,266,1
91,RAnkle,306,313,1
91,LHip,320,180,1
91,LKnee,347,266,1
91,LAnkle,333,313,1
91,REye,347,39,1
91,REar,333,39,1
91,Background,612,7,1
92,Nose,361,46,1
92,Neck,320,62,1
92,RShoulder,320,62,1
92,RElbow,306,101,1
92,LShoulder,320,62,1
92,RHip,320,172,1
92,RAnkle,306,313,1
92,LHip,320,172,1
92,LAnkle,347,313,1
92,REye,347,46,1
92,REar,347,39,1
92,Background,612,7,1
93,Nose,347,46,1
93,Neck,320,62,1
93,RShoulder,320,70,1
93,RElbow,320,93,1
93,LShoulder,306,62,1
93,RHip,320,172,1
93,RKnee,292,250,1
93,LHip,306,133,1
93,LKnee,347,258,1
93,LAnkle,361,320,1
93,REye,347,46,1
93,REar,333,39,1
93,Background,612,7,1
94,Nose,347,46,1
94,Neck,320,62,1
94,RShoulder,320,70,1
94,RElbow,320,101,1
94,LShoulder,320,62,1
94,RHip,320,180,1
94,LHip,320,180,1
94,LAnkle,375,320,1
94,REye,347,39,1
94,REar,333,39,1
94,Background,612,7,1
95,Nose,347,46,1
95,Neck,320,62,1
95,RShoulder,320,70,1
95,RElbow,320,109,1
95,LShoulder,320,62,1
95,RHip,320,180,1
95,LHip,306,180,1
95,LKnee,347,250,1
95,LAnkle,375,320,1
95,REye,347,46,1
95,REar,333,46,1
95,Background,612,7,1
96,Nose,347,54,1
96,Neck,320,70,1
96,RShoulder,320,70,1
96,RElbow,320,109,1
96,LShoulder,320,70,1
96,RHip,320,180,1
96,LHip,306,180,1
96,LKnee,347,258,1
96,LAnkle,278,320,1
96,REye,347,46,1
96,REar,333,46,1
96,Background,612,7,1
97,Nose,347,54,1
97,Neck,320,70,1
97,RShoulder,320,70,1
97,RElbow,320,117,1
97,LShoulder,320,70,1
97,RHip,320,187,1
97,LHip,306,187,1
97,REye,347,46,1
97,REar,333,46,1
97,Background,612,7,1
98,Nose,347,54,1
98,Neck,320,70,1
98,RShoulder,320,70,1
98,RElbow,306,117,1
98,LShoulder,320,70,1
98,RHip,320,187,1
98,LHip,306,187,1
98,REye,347,46,1
98,REar,333,46,1
98,Background,612,7,1
99,Nose,347,54,1
99,Neck,320,70,1
99,RShoulder,320,70,1
99,RElbow,306,117,1
99,LShoulder,320,70,1
99,RHip,320,187,1
99,LAnkle,264,320,1
99,REye,347,46,1
99,REar,333,46,1
99,Background,612,7,1
100,Nose,347,54,1
100,Neck,320,70,1
100,RShoulder,320,70,1
100,RElbow,306,109,1
100,LShoulder,320,70,1
100,RHip,306,133,1
100,RKnee,292,242,1
100,REye,347,46,1
100,REar,333,46,1
100,Background,612,7,1
101,Nose,347,46,1
101,Neck,320,70,1
101,RShoulder,320,70,1
101,RElbow,306,109,1
101,LShoulder,306,70,1
101,RHip,320,133,1
101,RAnkle,250,305,1
101,LAnkle,250,305,1
101,REye,347,46,1
101,REar,333,46,1
101,Background,612,31,1
102,Nose,347,46,1
102,Neck,320,70,1
102,RShoulder,320,70,1
102,RElbow,320,109,1
102,LShoulder,306,70,1
102,RHip,320,133,1
102,RKnee,306,242,1
102,LHip,306,133,1
102,LKnee,306,242,1
102,LAnkle,333,328,1
102,REye,347,46,1
102,REar,333,46,1
102,Background,612,31,1
103,Nose,347,54,1
103,Neck,306,70,1
103,RShoulder,320,70,1
103,RElbow,306,101,1
103,LShoulder,306,62,1
103,RHip,306,125,1
103,RAnkle,264,336,1
103,LHip,306,125,1
103,LKnee,333,281,1
103,LAnkle,333,320,1
103,REye,347,46,1
103,REar,333,46,1
103,Background,612,7,1
104,Nose,347,46,1
104,Neck,306,70,1
104,RShoulder,306,70,1
104,RElbow,306,101,1
104,RWrist,333,133,1
104,LShoulder,306,62,1
104,RHip,306,133,1
104,RKnee,320,242,1
104,RAnkle,333,320,1
104,LHip,306,133,1
104,LKnee,320,242,1
104,LAnkle,264,297,1
104,REye,347,39,1
104,REar,333,39,1
104,Background,612,7,1
105,Nose,347,46,1
105,Neck,306,70,1
105,RShoulder,306,70,1
105,RElbow,306,101,1
105,LShoulder,320,62,1
105,RHip,306,133,1
105,LHip,306,133,1
105,LAnkle,320,328,1
105,REye,347,39,1
105,REar,333,39,1
105,Background,612,31,1
106,Nose,347,46,1
106,Neck,306,62,1
106,RShoulder,306,70,1
106,RElbow,306,101,1
106,LShoulder,306,62,1
106,RHip,306,133,1
106,RKnee,320,234,1
106,RAnkle,306,328,1
106,LHip,306,125,1
106,LKnee,306,250,1
106,LAnkle,306,328,1
106,REye,347,46,1
106,REar,333,39,1
106,Background,612,7,1
107,Nose,347,46,1
107,Neck,306,62,1
107,RShoulder,306,62,1
107,RElbow,306,101,1
107,RWrist,320,133,1
107,LShoulder,306,62,1
107,RHip,306,125,1
107,RKnee,306,273,1
107,RAnkle,306,328,1
107,LHip,292,125,1
107,LKnee,306,266,1
107,LAnkle,306,328,1
107,REye,347,46,1
107,REar,333,39,1
107,Background,612,281,1
108,Nose,347,46,1
108,Neck,306,62,1
108,RShoulder,306,70,1
108,RElbow,306,109,1
108,LShoulder,306,62,1
108,RHip,306,234,1
108,RKnee,292,281,1
108,RAnkle,306,320,1
108,LHip,320,234,1
108,LKnee,292,281,1
108,LAnkle,292,320,1
108,REye,333,39,1
108,REar,320,39,1
108,Background,612,320,1
109,Nose,347,46,1
109,Neck,306,62,1
109,RShoulder,306,62,1
109,RElbow,306,101,1
109,LShoulder,292,62,1
109,RHip,306,133,1
109,RKnee,306,266,1
109,RAnkle,306,320,1
109,LHip,292,125,1
109,LKnee,292,258,1
109,LAnkle,306,320,1
109,REye,333,46,1
109,REar,333,39,1
109,Background,612,281,1
110,Nose,347,46,1
110,Neck,306,62,1
110,RShoulder,306,62,1
110,RElbow,306,101,1
110,LShoulder,292,62,1
110,RHip,306,187,1
110,RKnee,306,250,1
110,RAnkle,320,313,1
110,LKnee,292,250,1
110,LAnkle,292,320,1
110,REye,333,39,1
110,REar,320,39,1
110,Background,612,281,1
111,Nose,333,46,1
111,Neck,306,62,1
111,RShoulder,306,62,1
111,RElbow,306,109,1
111,RWrist,333,172,1
111,LShoulder,292,62,1
111,RHip,306,187,1
111,RAnkle,333,313,1
111,LHip,292,187,1
111,LKnee,278,242,1
111,LAnkle,278,320,1
111,REye,333,39,1
111,REar,320,39,1
111,Background,612,281,1
112,Nose,333,46,1
112,Neck,306,62,1
112,RShoulder,306,62,1
112,RElbow,306,101,1
112,RWrist,333,172,1
112,LShoulder,292,62,1
112,RHip,306,187,1
112,RKnee,278,258,1
112,RAnkle,278,320,1
112,LHip,292,125,1
112,LKnee,333,266,1
112,LAnkle,333,313,1
112,REye,333,39,1
112,REar,320,39,1
112,Background,612,281,1
113,Nose,333,46,1
113,Neck,306,62,1
113,RShoulder,306,70,1
113,RElbow,306,101,1
113,RWrist,333,172,1
113,LShoulder,292,62,1
113,RHip,306,187,1
113,RKnee,278,250,1
113,LHip,292,125,1
113,LKnee,278,250,1
113,LAnkle,264,320,1
113,REye,333,39,1
113,REar,320,39,1
113,Background,612,281,1
114,Nose,333,54,1
114,Neck,292,70,1
114,RShoulder,306,70,1
114,RElbow,306,109,1
114,RWrist,333,172,1
114,LShoulder,292,62,1
114,RHip,306,180,1
114,LHip,278,140,1
114,LAnkle,264,320,1
114,REye,333,46,1
114,REar,320,39,1
114,Background,612,320,1
115,Nose,333,54,1
115,Neck,292,70,1
115,RShoulder,306,70,1
115,RElbow,306,117,1
115,RWrist,333,180,1
115,LShoulder,292,70,1
115,RHip,306,180,1
115,LHip,292,180,1
115,LAnkle,250,328,1
115,REye,333,46,1
115,REar,320,46,1
115,Background,612,281,1
116,Nose,333,54,1
116,Neck,292,70,1
116,RShoulder,292,70,1
116,RElbow,306,117,1
116,RWrist,333,180,1
116,LShoulder,292,70,1
116,RHip,306,187,1
116,LHip,292,180,1
116,LKnee,264,250,1
116,LAnkle,250,320,1
116,REye,333,46,1
116,REar,320,46,1
116,Background,612,281,1
117,Nose,333,54,1
117,Neck,292,70,1
117,RShoulder,292,78,1
117,RElbow,292,117,1
117,RWrist,333,180,1
117,LShoulder,292,70,1
117,RHip,306,187,1
117,LHip,292,187,1
117,LKnee,264,258,1
117,LAnkle,236,320,1
117,REye,333,54,1
117,REar,320,46,1
117,Background,612,281,1
118,Nose,333,54,1
118,Neck,292,70,1
118,RShoulder,292,78,1
118,RElbow,292,117,1
118,LShoulder,292,70,1
118,RHip,306,195,1
118,LHip,278,140,1
118,LKnee,264,258,1
118,LAnkle,236,320,1
118,REye,333,54,1
118,REar,320,46,1
118,Background,612,289,1
119,Nose,333,62,1
119,Neck,292,70,1
119,RShoulder,306,78,1
119,RElbow,292,117,1
119,LShoulder,292,70,1
119,RHip,306,195,1
119,LKnee,278,250,1
119,LAnkle,236,320,1
119,REye,333,54,1
119,REar,320,54,1
119,Background,612,289,1
120,Nose,333,62,1
120,Neck,292,70,1
120,RShoulder,306,78,1
120,RElbow,306,117,1
120,LShoulder,292,70,1
120,RHip,292,140,1
120,LAnkle,320,320,1
120,REye,333,54,1
120,REar,320,54,1
120,Background,612,289,1
121,Nose,333,54,1
121,Neck,292,70,1
121,RShoulder,292,70,1
121,RElbow,292,109,1
121,LShoulder,292,70,1
121,RHip,292,133,1
121,RKnee,306,281,1
121,RAnkle,320,328,1
121,LHip,292,125,1
121,LAnkle,236,313,1
121,REye,333,54,1
121,REar,320,46,1
121,Background,612,289,1
122,Nose,333,54,1
122,Neck,292,70,1
122,RShoulder,306,70,1
122,RElbow,292,109,1
122,LShoulder,292,70,1
122,RHip,292,133,1
122,LHip,278,133,1
122,LKnee,292,250,1
122,LAnkle,236,305,1
122,REye,333,54,1
122,REar,320,46,1
122,Background,612,289,1
123,Nose,320,54,1
123,Neck,292,70,1
123,RShoulder,292,70,1
123,RElbow,292,109,1
123,RWrist,306,140,1
123,LShoulder,292,70,1
123,RHip,292,133,1
123,RAnkle,292,242,1
123,LHip,278,133,1
123,LKnee,250,297,1
123,REye,320,46,1
123,REar,306,46,1
123,Background,612,289,1
124,Nose,320,46,1
124,Neck,292,70,1
124,RShoulder,292,70,1
124,RElbow,292,101,1
124,LShoulder,292,62,1
124,RHip,292,133,1
124,REye,320,46,1
124,REar,320,39,1
124,Background,612,281,1
125,Nose,320,46,1
125,Neck,292,70,1
125,RShoulder,292,70,1
125,RElbow,292,101,1
125,LShoulder,292,62,1
125,RHip,278,125,1
125,RKnee,278,273,1
125,RAnkle,264,305,1
125,LHip,278,125,1
125,LKnee,278,273,1
125,LAnkle,264,305,1
125,REye,320,46,1
125,REar,306,46,1
125,Background,612,281,1
126,Nose,320,46,1
126,Neck,292,62,1
126,RShoulder,292,70,1
126,RElbow,278,101,1
126,LShoulder,292,62,1
126,RHip,292,125,1
126,RAnkle,278,305,1
126,LHip,278,125,1
126,LAnkle,278,305,1
126,REye,320,39,1
126,REar,306,39,1
126,Background,0,0,1
127,Nose,320,46,1
127,Neck,292,62,1
127,RShoulder,292,70,1
127,RElbow,278,101,1
127,LShoulder,278,62,1
127,RHip,292,133,1
127,RKnee,292,234,1
127,RAnkle,278,313,1
127,LHip,278,133,1
127,LKnee,278,242,1
127,LAnkle,278,313,1
127,REye,320,39,1
127,REar,306,39,1
127,Background,0,0,1
128,Nose,320,46,1
128,Neck,292,62,1
128,RShoulder,292,70,1
128,RElbow,278,101,1
128,LShoulder,292,62,1
128,RHip,292,172,1
128,RKnee,292,266,1
128,RAnkle,278,313,1
128,LHip,292,172,1
128,LKnee,278,266,1
128,LAnkle,292,313,1
128,REye,320,39,1
128,REar,306,39,1
128,Background,0,0,1
129,Nose,320,46,1
129,Neck,292,62,1
129,RShoulder,278,70,1
129,RElbow,278,101,1
129,LShoulder,292,62,1
129,RHip,292,180,1
129,RKnee,306,258,1
129,LHip,292,180,1
129,LAnkle,306,313,1
129,REye,320,39,1
129,REar,306,39,1
129,Background,612,320,1
130,Nose,320,46,1
130,Neck,292,62,1
130,RShoulder,278,70,1
130,RElbow,278,109,1
130,RWrist,306,164,1
130,LShoulder,292,62,1
130,RHip,292,180,1
130,RKnee,264,258,1
130,RAnkle,264,313,1
130,LHip,278,180,1
130,LKnee,250,258,1
130,LAnkle,320,320,1
130,REye,320,39,1
130,REar,306,39,1
130,Background,0,0,1
131,Nose,320,46,1
131,Neck,278,70,1
131,RShoulder,278,70,1
131,RElbow,278,109,1
131,RWrist,306,164,1
131,LShoulder,292,62,1
131,RHip,292,180,1
131,RKnee,320,258,1
131,LHip,278,180,1
131,LKnee,250,250,1
131,LAnkle,333,320,1
131,REye,320,39,1
131,REar,306,39,1
131,Background,612,320,1
132,Nose,320,54,1
132,Neck,278,70,1
132,RShoulder,278,70,1
132,RElbow,278,109,1
132,RWrist,306,164,1
132,LShoulder,292,70,1
132,RHip,292,180,1
132,RKnee,250,250,1
132,LHip,292,180,1
132,LKnee,320,266,1
132,REye,320,46,1
132,REar,306,39,1
132,Background,612,281,1
133,Nose,320,54,1
133,Neck,278,70,1
133,RShoulder,278,70,1
133,RElbow,278,109,1
133,RWrist,306,164,1
133,LShoulder,278,70,1
133,RHip,292,180,1
133,RAnkle,333,320,1
133,LHip,278,180,1
133,LKnee,320,266,1
133,LAnkle,347,320,1
133,REye,320,46,1
133,REar,292,46,1
133,Background,612,281,1
134,Nose,320,54,1
134,Neck,278,70,1
134,RShoulder,278,70,1
134,RElbow,278,109,1
134,RWrist,320,172,1
134,LShoulder,278,70,1
134,RHip,292,187,1
134,RKnee,250,258,1
134,LHip,278,187,1
134,LKnee,250,258,1
134,LAnkle,236,320,1
134,REye,320,46,1
134,REar,306,46,1
134,Background,612,281,1
135,Nose,320,54,1
135,Neck,278,70,1
135,RShoulder,278,70,1
135,RElbow,264,117,1
135,LShoulder,292,70,1
135,LWrist,320,172,1
135,RHip,292,187,1
135,LHip,278,187,1
135,LKnee,250,242,1
135,LAnkle,222,320,1
135,REye,306,46,1
135,REar,292,46,1
135,Background,626,15,1
136,Nose,320,54,1
136,Neck,278,70,1
136,RShoulder,278,70,1
136,RElbow,264,117,1
136,LShoulder,292,70,1
136,RHip,292,180,1
136,LHip,278,187,1
136,LKnee,250,250,1
136,LAnkle,320,328,1
136,REye,320,46,1
136,REar,292,46,1
136,Background,626,15,1
137,Nose,320,54,1
137,Neck,278,70,1
137,RShoulder,278,70,1
137,RElbow,278,109,1
137,LShoulder,278,70,1
137,RHip,292,180,1
137,RKnee,278,242,1
137,LHip,278,180,1
137,LKnee,264,242,1
137,LAnkle,320,328,1
137,REye,320,46,1
137,REar,292,46,1
137,Background,626,15,1
138,Nose,320,54,1
138,Neck,278,70,1
138,RShoulder,278,70,1
138,RElbow,278,109,1
138,LShoulder,292,70,1
138,RHip,278,133,1
138,RKnee,278,242,1
138,LKnee,264,242,1
138,LAnkle,222,305,1
138,REye,320,46,1
138,REar,292,39,1
138,Background,626,15,1
139,Nose,320,46,1
139,Neck,278,70,1
139,RShoulder,278,70,1
139,RElbow,278,109,1
139,LShoulder,292,70,1
139,RHip,278,140,1
139,RKnee,292,242,1
139,LKnee,292,242,1
139,LAnkle,306,328,1
139,REye,320,39,1
139,REar,292,39,1
139,Background,626,15,1
140,Nose,320,46,1
140,Neck,278,62,1
140,RShoulder,278,70,1
140,RElbow,278,109,1
140,LShoulder,292,62,1
140,RHip,278,156,1
140,RAnkle,222,297,1
140,LAnkle,292,320,1
140,REye,306,39,1
140,REar,292,39,1
140,Background,626,15,1
141,Nose,320,46,1
141,Neck,278,62,1
141,RShoulder,278,62,1
141,RElbow,278,109,1
141,RWrist,292,156,1
141,LShoulder,278,62,1
141,RKnee,278,242,1
141,RAnkle,236,289,1
141,LKnee,278,242,1
141,LAnkle,292,320,1
141,REye,306,39,1
141,REar,292,39,1
141,Background,626,15,1
142,Nose,320,46,1
142,Neck,278,62,1
142,RShoulder,278,62,1
142,RElbow,278,101,1
142,LShoulder,278,62,1
142,RAnkle,278,320,1
142,LAnkle,278,328,1
142,REye,306,39,1
142,REar,292,39,1
142,Background,626,15,1
143,Nose,320,46,1
143,Neck,278,62,1
143,RShoulder,278,62,1
143,RElbow,278,109,1
143,LShoulder,264,62,1
143,RAnkle,278,320,1
143,LAnkle,278,320,1
143,REye,306,39,1
143,REar,292,31,1
143,Background,626,15,1
144,Nose,306,39,1
144,Neck,278,62,1
144,RShoulder,278,62,1
144,RElbow,278,101,1
144,LShoulder,264,54,1
144,RAnkle,264,320,1
144,LKnee,264,266,1
144,LAnkle,264,320,1
144,REye,306,39,1
144,REar,292,31,1
144,Background,626,15,1
145,Nose,306,46,1
145,Neck,278,62,1
145,RShoulder,278,62,1
145,RElbow,278,101,1
145,RWrist,306,180,1
145,LShoulder,264,54,1
145,RHip,278,180,1
145,RKnee,278,273,1
145,RAnkle,264,320,1
145,LHip,264,180,1
145,LKnee,264,273,1
145,LAnkle,278,320,1
145,REye,306,39,1
145,REar,292,39,1
145,Background,626,15,1
146,Nose,306,46,1
146,Neck,264,62,1
146,RShoulder,278,62,1
146,RElbow,278,101,1
146,RWrist,306,172,1
146,LShoulder,264,54,1
146,RHip,278,180,1
146,LHip,264,180,1
146,LKnee,250,234,1
146,LAnkle,250,320,1
146,REye,306,39,1
146,REar,292,31,1
146,Background,626,15,1
147,Nose,306,46,1
147,Neck,264,62,1
147,RShoulder,278,62,1
147,RElbow,278,101,1
147,RWrist,306,172,1
147,LShoulder,264,62,1
147,RHip,278,180,1
147,RKnee,306,250,1
147,RAnkle,306,313,1
147,LHip,264,180,1
147,LKnee,250,242,1
147,LAnkle,236,320,1
147,REye,306,39,1
147,REar,292,39,1
147,Background,626,15,1
148,Nose,306,46,1
148,Neck,264,62,1
148,RShoulder,278,62,1
148,RElbow,264,101,1
148,RWrist,306,172,1
148,LShoulder,264,62,1
148,RHip,278,180,1
148,RAnkle,236,320,1
148,LHip,264,180,1
148,LKnee,236,250,1
148,LAnkle,236,320,1
148,REye,306,39,1
148,REar,292,39,1
148,Background,626,352,1
149,Nose,306,46,1
149,Neck,264,62,1
149,RShoulder,264,70,1
149,RElbow,264,109,1
149,RWrist,306,172,1
149,LShoulder,264,62,1
149,RHip,278,180,1
149,LHip,250,180,1
149,LKnee,236,242,1
149,LAnkle,236,313,1
149,REye,306,39,1
149,REar,292,39,1
149,Background,626,352,1
150,Nose,306,46,1
150,Neck,264,62,1
150,RShoulder,264,70,1
150,RElbow,264,117,1
150,RWrist,306,172,1
150,LShoulder,264,62,1
150,RHip,278,180,1
150,LHip,250,180,1
150,LKnee,236,234,1
150,LAnkle,222,320,1
150,REye,306,46,1
150,REar,278,39,1
150,Background,626,352,1
151,Nose,306,46,1
151,Neck,264,70,1
151,RShoulder,264,70,1
151,RElbow,264,117,1
151,RWrist,306,180,1
151,LShoulder,264,62,1
151,RHip,278,180,1
151,LHip,250,180,1
151,LKnee,236,234,1
151,LAnkle,222,320,1
151,REye,306,46,1
151,REar,292,39,1
151,Background,626,352,1
152,Nose,306,46,1
152,Neck,264,62,1
152,RShoulder,264,70,1
152,RElbow,264,101,1
152,RWrist,306,180,1
152,LShoulder,264,62,1
152,RHip,278,187,1
152,RKnee,292,234,1
152,RAnkle,306,313,1
152,LHip,250,180,1
152,LKnee,236,242,1
152,LAnkle,208,320,1
152,REye,292,39,1
152,REar,278,39,1
152,Background,278,0,1
153,Nose,306,46,1
153,Neck,264,70,1
153,RShoulder,264,70,1
153,RElbow,264,101,1
153,LShoulder,264,62,1
153,RHip,278,187,1
153,RKnee,292,242,1
153,RAnkle,306,313,1
153,LHip,264,180,1
153,LKnee,236,242,1
153,LAnkle,208,320,1
153,REye,292,39,1
153,REar,278,39,1
153,Background,612,320,1
154,Nose,306,46,1
154,Neck,264,62,1
154,RShoulder,264,70,1
154,RElbow,264,101,1
154,LShoulder,264,62,1
154,RHip,264,125,1
154,RKnee,250,250,1
154,LHip,264,125,1
154,LKnee,236,250,1
154,LAnkle,208,313,1
154,REye,292,39,1
154,REar,278,39,1
154,Background,278,0,1
155,Nose,306,46,1
155,Neck,264,62,1
155,RShoulder,264,70,1
155,RElbow,264,101,1
155,LShoulder,264,62,1
155,RHip,264,125,1
155,RKnee,292,258,1
155,RAnkle,292,320,1
155,LHip,264,117,1
155,LKnee,236,258,1
155,LAnkle,208,313,1
155,REye,292,39,1
155,REar,278,39,1
155,Background,278,0,1
156,Nose,306,46,1
156,Neck,264,62,1
156,RShoulder,264,70,1
156,RElbow,264,101,1
156,RWrist,278,133,1
156,LShoulder,264,62,1
156,RHip,264,133,1
156,RKnee,264,250,1
156,RAnkle,208,305,1
156,LKnee,264,250,1
156,LAnkle,292,320,1
156,REye,292,39,1
156,REar,278,39,1
156,Background,612,289,1
157,Nose,306,46,1
157,Neck,264,62,1
157,RShoulder,264,62,1
157,RElbow,264,109,1
157,RWrist,292,148,1
157,LShoulder,278,62,1
157,RHip,264,140,1
157,LHip,264,140,1
157,LAnkle,208,305,1
157,REye,292,39,1
157,REar,278,39,1
157,Background,626,313,1
158,Nose,306,46,1
158,Neck,264,62,1
158,RShoulder,264,62,1
158,RElbow,264,101,1
158,LShoulder,278,62,1
158,RHip,264,133,1
158,LAnkle,208,305,1
158,REye,292,39,1
158,REar,278,39,1
158,Background,0,0,1
159,Nose,306,46,1
159,Neck,264,62,1
159,RShoulder,264,62,1
159,RElbow,250,101,1
159,LShoulder,278,62,1
159,RHip,264,140,1
159,RKnee,278,180,1
159,RAnkle,264,320,1
159,LHip,264,133,1
159,LKnee,264,180,1
159,LAnkle,222,305,1
159,REye,292,39,1
159,LEye,306,39,1
159,REar,278,39,1
159,Background,612,281,1
160,Nose,306,46,1
160,Neck,264,62,1
160,RShoulder,264,70,1
160,RElbow,250,101,1
160,LShoulder,278,62,1
160,RHip,264,125,1
160,RKnee,264,273,1
160,RAnkle,250,305,1
160,LHip,264,125,1
160,LKnee,264,273,1
160,LAnkle,236,305,1
160,REye,292,39,1
160,REar,278,39,1
160,Background,612,273,1
161,Nose,306,46,1
161,Neck,264,62,1
161,RShoulder,264,70,1
161,RElbow,250,109,1
161,LShoulder,264,62,1
161,RHip,278,172,1
161,RKnee,292,234,1
161,RAnkle,250,305,1
161,LHip,264,180,1
161,LKnee,264,242,1
161,LAnkle,250,305,1
161,REye,292,39,1
161,REar,278,39,1
161,Background,612,273,1
162,Nose,306,46,1
162,Neck,264,62,1
162,RShoulder,264,62,1
162,RElbow,250,101,1
162,RWrist,292,164,1
162,LShoulder,264,62,1
162,RHip,264,172,1
162,RKnee,292,234,1
162,RAnkle,264,313,1
162,LHip,264,172,1
162,LKnee,250,273,1
162,LAnkle,250,313,1
162,REye,292,39,1
162,REar,278,39,1
162,Background,626,352,1
163,Nose,306,46,1
163,Neck,264,62,1
163,RShoulder,264,62,1
163,RElbow,250,109,1
163,RWrist,292,164,1
163,LShoulder,264,62,1
163,RHip,278,172,1
163,RKnee,292,226,1
163,RAnkle,278,320,1
163,LHip,250,172,1
163,LKnee,250,234,1
163,LAnkle,250,313,1
163,REye,292,39,1
163,REar,278,39,1
163,Background,0,0,1
164,Nose,306,46,1
164,Neck,264,62,1
164,RShoulder,264,62,1
164,RElbow,250,109,1
164,RWrist,292,156,1
164,LShoulder,278,62,1
164,LWrist,292,156,1
164,RHip,264,172,1
164,RKnee,292,226,1
164,RAnkle,292,320,1
164,LHip,264,172,1
164,LKnee,250,226,1
164,REye,292,39,1
164,REar,278,39,1
164,Background,626,352,1
165,Nose,306,46,1
165,Neck,264,62,1
165,RShoulder,264,62,1
165,RElbow,250,101,1
165,RWrist,292,156,1
165,LShoulder,264,62,1
165,LWrist,292,156,1
165,RHip,264,172,1
165,RKnee,292,234,1
165,RAnkle,306,320,1
165,LHip,250,180,1
165,LKnee,250,234,1
165,LAnkle,236,320,1
165,REye,292,39,1
165,REar,278,39,1
165,Background,626,352,1
166,Nose,292,46,1
166,Neck,264,62,1
166,RShoulder,264,70,1
166,RElbow,250,109,1
166,RWrist,292,156,1
166,LShoulder,264,62,1
166,LWrist,292,156,1
166,RHip,264,172,1
166,RKnee,278,226,1
166,LHip,250,180,1
166,LKnee,250,234,1
166,REye,292,39,1
166,REar,278,39,1
166,Background,626,352,1
167,Nose,292,46,1
167,Neck,264,70,1
167,RShoulder,264,70,1
167,RElbow,250,109,1
167,RWrist,292,156,1
167,LShoulder,264,62,1
167,LWrist,292,156,1
167,RHip,264,180,1
167,RKnee,278,234,1
167,RAnkle,320,320,1
167,LHip,250,180,1
167,LKnee,236,234,1
167,LAnkle,222,313,1
167,REye,292,39,1
167,REar,278,39,1
167,Background,626,352,1
168,Nose,292,46,1
168,Neck,264,70,1
168,RShoulder,250,70,1
168,RElbow,250,109,1
168,LShoulder,264,70,1
168,LWrist,292,156,1
168,RHip,264,180,1
168,RKnee,278,234,1
168,LHip,250,180,1
168,LKnee,236,234,1
168,LAnkle,222,313,1
168,REye,292,46,1
168,REar,278,39,1
168,Background,626,352,1
169,Nose,292,46,1
169,Neck,264,70,1
169,RShoulder,250,70,1
169,RElbow,250,117,1
169,LShoulder,264,70,1
169,RHip,264,180,1
169,RKnee,278,234,1
169,RAnkle,306,320,1
169,LHip,250,180,1
169,LKnee,236,234,1
169,LAnkle,208,313,1
169,REye,292,46,1
169,REar,278,39,1
169,Background,612,289,1
170,Nose,292,46,1
170,Neck,264,70,1
170,RShoulder,250,70,1
170,RElbow,250,117,1
170,LShoulder,264,70,1
170,RHip,264,180,1
